#  
#  ARTDECO flux output for each k-dis band 
#  
# number of wavelengths
  38
# number of solar zenith angles
   1
# number of sampled altitudes 
  50
##################
# Wavelength (microns) 
       8.000000000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
      10.000000000     256.800000000       0.050813140       4.971283690       0.006972809
       9.000000000     299.300000000       0.075547141       4.976484320       0.006931360
       8.000000000     347.300000000       2.210740489       6.111788777       0.000906772
       7.000000000     401.600000000       2.429723369       6.289094433       0.000713942
       6.000000000     462.700000000       2.551915387       6.344059451       0.000677393
       5.000000000     531.300000000       2.782727121       6.431283682       0.000617715
       4.000000000     608.100000000       3.173791116       6.550220115       0.000531489
       3.000000000     693.800000000       3.823953130       6.695901390       0.000406940
       2.000000000     789.700000000       4.672169346       6.825889979       0.000264158
       1.000000000     897.300000000       5.559780758       6.926314351       0.000139747
       0.000000000    1018.000000000       7.181011382       7.200952386       0.000000000
# Wavelength (microns) 
      19.607843000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.006548555       4.793778588       0.006548555
     115.000000000       0.000060000       0.006548555       4.793778588       0.006548555
     110.000000000       0.000110000       0.006548555       4.793778588       0.006548555
     105.000000000       0.000200000       0.006548555       4.793778588       0.006548555
     100.000000000       0.000410000       0.006548555       4.793778588       0.006548555
      95.000000000       0.000880000       0.006548555       4.793778588       0.006548555
      90.000000000       0.001980000       0.006548555       4.793778588       0.006548555
      85.000000000       0.004560000       0.006548555       4.793778588       0.006548555
      80.000000000       0.010300000       0.006548555       4.793778588       0.006548555
      75.000000000       0.022200000       0.006549201       4.793778700       0.006548554
      70.000000000       0.047000000       0.006556778       4.793778684       0.006548542
      65.000000000       0.095000000       0.006600592       4.793772593       0.006548480
      60.000000000       0.188000000       0.006744383       4.793736926       0.006548301
      55.000000000       0.362000000       0.007126944       4.793607053       0.006547878
      50.000000000       0.683000000       0.007992753       4.793253165       0.006546993
      47.500000000       0.940000000       0.008683477       4.792946938       0.006546297
      45.000000000       1.290000000       0.009531343       4.792573979       0.006545394
      42.500000000       1.800000000       0.010481178       4.792182940       0.006544271
      40.000000000       2.530000000       0.011515457       4.791796710       0.006542887
      37.500000000       3.600000000       0.012619198       4.791439168       0.006541195
      35.000000000       5.180000000       0.013777003       4.791143836       0.006539132
      32.500000000       7.560000000       0.014968844       4.790959420       0.006536628
      30.000000000      11.100000000       0.016290567       4.790888108       0.006533479
      27.500000000      16.460000000       0.017911123       4.790899738       0.006529398
      25.000000000      24.400000000       0.020012375       4.791001194       0.006524050
      24.000000000      28.600000000       0.021010499       4.791060632       0.006521536
      23.000000000      33.400000000       0.022125331       4.791136168       0.006518768
      22.000000000      39.100000000       0.023367681       4.791232048       0.006515729
      21.000000000      45.800000000       0.024750847       4.791353585       0.006512402
      20.000000000      53.700000000       0.026293103       4.791509239       0.006508762
      19.000000000      62.800000000       0.028020743       4.791713534       0.006504773
      18.000000000      73.600000000       0.029984072       4.791964828       0.006500395
      17.000000000      86.100000000       0.032245753       4.792252475       0.006495571
      16.000000000     100.700000000       0.034886078       4.792586591       0.006490179
      15.000000000     117.800000000       0.038014924       4.792980217       0.006484046
      14.000000000     137.800000000       0.041753219       4.793446876       0.006476970
      13.000000000     161.100000000       0.046310054       4.794008996       0.006468562
      12.000000000     188.200000000       0.052394080       4.794751117       0.006457496
      11.000000000     219.900000000       0.062864630       4.796057439       0.006438444
      10.000000000     256.800000000       0.091574970       4.800566921       0.006384992
       9.000000000     299.300000000       0.158540207       4.811201962       0.006269070
       8.000000000     347.300000000       2.289608537       5.728341521       0.000800611
       7.000000000     401.600000000       2.580020078       5.892586244       0.000605693
       6.000000000     462.700000000       2.863624824       5.993982329       0.000531962
