#
# Recomposed optical properties out of ARTDEC
#
# Used model for truncation was:
 dm
# number of wavelengths
           1
#      lambda         nBl   nangle   Trunc. Coeff.     sumF11    Cext        SSA              g  
     0.412000000E+00     48   1900     0.915482375E-01     0.200008610E+01     0.100000000E+01     0.100000000E+01    -0.327680000E+05
# Phase matrix
# lambda =      0.4120
#         u                 F11                F22              F33               F44               F21               F34
     0.955013810E+00     0.577210418E+01     0.577744903E+01     0.565829943E+01     0.566842720E+01    -0.147385775E-01     0.442424132E-01
     0.955503120E+00     0.576845180E+01     0.577339222E+01     0.565359577E+01     0.566403558E+01    -0.154180745E-01     0.491255135E-01
     0.955989810E+00     0.576593340E+01     0.577043738E+01     0.565002794E+01     0.566071672E+01    -0.160793461E-01     0.546090019E-01
     0.956473880E+00     0.576489597E+01     0.576893352E+01     0.564794499E+01     0.565881726E+01    -0.167229917E-01     0.606837037E-01
     0.956955340E+00     0.576569104E+01     0.576923435E+01     0.564770042E+01     0.565868864E+01    -0.173497332E-01     0.673370934E-01
     0.957434180E+00     0.576867277E+01     0.577169641E+01     0.564965024E+01     0.566068519E+01    -0.179603727E-01     0.745529105E-01
     0.957910400E+00     0.577419587E+01     0.577667696E+01     0.565415086E+01     0.566516207E+01    -0.185558277E-01     0.823115891E-01
     0.958383990E+00     0.578261337E+01     0.578453169E+01     0.566155685E+01     0.567247301E+01    -0.191371009E-01     0.905900250E-01
     0.958854970E+00     0.579427529E+01     0.579561340E+01     0.567221951E+01     0.568296892E+01    -0.197053230E-01     0.993623745E-01
     0.959323320E+00     0.580952507E+01     0.581026848E+01     0.568648348E+01     0.569699447E+01    -0.202616613E-01     0.108598911E+00
     0.959789040E+00     0.582869852E+01     0.582883576E+01     0.570468552E+01     0.571488690E+01    -0.208073858E-01     0.118267217E+00
     0.960252140E+00     0.585212188E+01     0.585164460E+01     0.572715262E+01     0.573697413E+01    -0.213438483E-01     0.128332216E+00
     0.960712600E+00     0.588010761E+01     0.587901065E+01     0.575419776E+01     0.576357056E+01    -0.218724281E-01     0.138755463E+00
     0.961170440E+00     0.591295595E+01     0.591123739E+01     0.578612149E+01     0.579497851E+01    -0.223946038E-01     0.149496878E+00
     0.961625650E+00     0.595094884E+01     0.594861007E+01     0.582320585E+01     0.583148231E+01    -0.229118632E-01     0.160513383E+00
     0.962078230E+00     0.599435017E+01     0.599139588E+01     0.586571456E+01     0.587334840E+01    -0.234257398E-01     0.171760029E+00
     0.962528170E+00     0.604340197E+01     0.603984019E+01     0.591388933E+01     0.592082160E+01    -0.239377792E-01     0.183189750E+00
     0.962975480E+00     0.609832572E+01     0.609416779E+01     0.596795100E+01     0.597412628E+01    -0.244495626E-01     0.194754382E+00
     0.963420160E+00     0.615931749E+01     0.615457804E+01     0.602809483E+01     0.603346161E+01    -0.249626615E-01     0.206404177E+00
     0.963862190E+00     0.622654385E+01     0.622124081E+01     0.609448639E+01     0.609899750E+01    -0.254786148E-01     0.218087797E+00
     0.964301590E+00     0.630014921E+01     0.629430364E+01     0.616726878E+01     0.617088167E+01    -0.259989862E-01     0.229754194E+00
     0.964738350E+00     0.638024391E+01     0.637388004E+01     0.624655090E+01     0.624922802E+01    -0.265252718E-01     0.241351065E+00
     0.965172470E+00     0.646690878E+01     0.646005385E+01     0.633241191E+01     0.633412099E+01    -0.270589344E-01     0.252826218E+00
     0.965603950E+00     0.656019241E+01     0.655287659E+01     0.642489854E+01     0.642561288E+01    -0.276013801E-01     0.264127619E+00
     0.966032790E+00     0.666011003E+01     0.665236628E+01     0.652402398E+01     0.652372268E+01    -0.281539467E-01     0.275203714E+00
     0.966458980E+00     0.676663996E+01     0.675850393E+01     0.662976438E+01     0.662843259E+01    -0.287178782E-01     0.286003498E+00
     0.966882530E+00     0.687973027E+01     0.687124011E+01     0.674206544E+01     0.673969450E+01    -0.292943530E-01     0.296477606E+00
     0.967303430E+00     0.699928822E+01     0.699048442E+01     0.686083192E+01     0.685741956E+01    -0.298844192E-01     0.306577618E+00
     0.967721680E+00     0.712518741E+01     0.711611263E+01     0.698593485E+01     0.698148524E+01    -0.304890240E-01     0.316257147E+00
     0.968137280E+00     0.725726524E+01     0.724796414E+01     0.711720891E+01     0.711173279E+01    -0.311089895E-01     0.325471890E+00
     0.968550240E+00     0.739532638E+01     0.738584536E+01     0.725445596E+01     0.724797060E+01    -0.317450184E-01     0.334180147E+00
     0.968960540E+00     0.753912945E+01     0.752951651E+01     0.739743181E+01     0.738996113E+01    -0.323976220E-01     0.342342285E+00
     0.969368200E+00     0.768841139E+01     0.767871583E+01     0.754587046E+01     0.753744485E+01    -0.330672204E-01     0.349922480E+00
     0.969773200E+00     0.784286007E+01     0.783313234E+01     0.769945693E+01     0.769011328E+01    -0.337540066E-01     0.356887404E+00
     0.970175540E+00     0.800213655E+01     0.799242794E+01     0.785784934E+01     0.784763090E+01    -0.344580344E-01     0.363207681E+00
     0.970575230E+00     0.816587351E+01     0.815623597E+01     0.802067750E+01     0.800963364E+01    -0.351791988E-01     0.368857854E+00
     0.970972260E+00     0.833366454E+01     0.832415036E+01     0.818753214E+01     0.817571825E+01    -0.359171754E-01     0.373816192E+00
     0.971366640E+00     0.850508208E+01     0.849574372E+01     0.835798294E+01     0.834546012E+01    -0.366714875E-01     0.378065463E+00
     0.971758360E+00     0.867966254E+01     0.867055229E+01     0.853156364E+01     0.851839847E+01    -0.374414274E-01     0.381592638E+00
     0.972147420E+00     0.885692113E+01     0.884809090E+01     0.870778689E+01     0.869405113E+01    -0.382261085E-01     0.384389426E+00
     0.972533810E+00     0.903634546E+01     0.902784650E+01     0.888613789E+01     0.887190809E+01    -0.390244239E-01     0.386452255E+00
     0.972917550E+00     0.921741673E+01     0.920929942E+01     0.906609554E+01     0.905145266E+01    -0.398351276E-01     0.387782590E+00
     0.973298620E+00     0.939957995E+01     0.939189347E+01     0.924710279E+01     0.923213185E+01    -0.406566888E-01     0.388386712E+00
     0.973677030E+00     0.958227976E+01     0.957507188E+01     0.942860238E+01     0.941339196E+01    -0.414874387E-01     0.388276083E+00
     0.974052780E+00     0.976494486E+01     0.975826171E+01     0.961002135E+01     0.959466313E+01    -0.423254884E-01     0.387467241E+00
     0.974425860E+00     0.994699129E+01     0.994087705E+01     0.979077432E+01     0.977536261E+01    -0.431687296E-01     0.385981914E+00
     0.974796270E+00     0.101278358E+02     0.101223325E+02     0.997027684E+01     0.995490806E+01    -0.440148837E-01     0.383846974E+00
     0.975164010E+00     0.103068947E+02     0.103020420E+02     0.101479444E+02     0.101327165E+02    -0.448614847E-01     0.381094393E+00
     0.975529090E+00     0.104835929E+02     0.104794280E+02     0.103232013E+02     0.103082133E+02    -0.457059086E-01     0.377761085E+00
     0.975891490E+00     0.106573485E+02     0.106539056E+02     0.104954653E+02     0.104808166E+02    -0.465452884E-01     0.373889191E+00
     0.976251230E+00     0.108276107E+02     0.108249211E+02     0.106641855E+02     0.106499755E+02    -0.473766840E-01     0.369525287E+00
     0.976608290E+00     0.109938259E+02     0.109919177E+02     0.108288090E+02     0.108151360E+02    -0.481969070E-01     0.364721078E+00
     0.976962680E+00     0.111554756E+02     0.111543735E+02     0.109888175E+02     0.109757790E+02    -0.490026928E-01     0.359532418E+00
     0.977314400E+00     0.113120614E+02     0.113117866E+02     0.111437140E+02     0.111314052E+02    -0.497906199E-01     0.354019565E+00
     0.977663440E+00     0.114631104E+02     0.114636805E+02     0.112930269E+02     0.112815406E+02    -0.505571235E-01     0.348247012E+00
     0.978009800E+00     0.116081889E+02     0.116096174E+02     0.114363241E+02     0.114257501E+02    -0.512985544E-01     0.342282907E+00
     0.978353490E+00     0.117469056E+02     0.117492024E+02     0.115732165E+02     0.115636407E+02    -0.520111906E-01     0.336198723E+00
     0.978694500E+00     0.118789047E+02     0.118820757E+02     0.117033507E+02     0.116948550E+02    -0.526911897E-01     0.330069490E+00
     0.979032840E+00     0.120038862E+02     0.120079330E+02     0.118264295E+02     0.118190908E+02    -0.533346878E-01     0.323972751E+00
     0.979368490E+00     0.121215916E+02     0.121265116E+02     0.119421975E+02     0.119360875E+02    -0.539377188E-01     0.317989104E+00
     0.979701460E+00     0.122318303E+02     0.122376168E+02     0.120504677E+02     0.120456520E+02    -0.544963463E-01     0.312200740E+00
     0.980031750E+00     0.123344690E+02     0.123411111E+02     0.121511106E+02     0.121476487E+02    -0.550066043E-01     0.306691770E+00
     0.980359360E+00     0.124294400E+02     0.124369225E+02     0.122440625E+02     0.122420071E+02    -0.554645346E-01     0.301547639E+00
     0.980684290E+00     0.125167446E+02     0.125250479E+02     0.123293292E+02     0.123287256E+02    -0.558662063E-01     0.296854693E+00
     0.981006530E+00     0.125964550E+02     0.126055554E+02     0.124069878E+02     0.124078737E+02    -0.562077244E-01     0.292699869E+00
     0.981326090E+00     0.126687252E+02     0.126785949E+02     0.124771973E+02     0.124796025E+02    -0.564852826E-01     0.289169836E+00
     0.981642960E+00     0.127337849E+02     0.127443918E+02     0.125401927E+02     0.125441385E+02    -0.566951404E-01     0.286351051E+00
     0.981957150E+00     0.127919514E+02     0.128032594E+02     0.125962968E+02     0.126017959E+02    -0.568336772E-01     0.284328854E+00
     0.982268650E+00     0.128436244E+02     0.128555935E+02     0.126459150E+02     0.126529715E+02    -0.568973852E-01     0.283187350E+00
     0.982577460E+00     0.128892945E+02     0.129018808E+02     0.126895443E+02     0.126981528E+02    -0.568829085E-01     0.283008673E+00
     0.982883580E+00     0.129295438E+02     0.129426996E+02     0.127277725E+02     0.127379187E+02    -0.567870537E-01     0.283872616E+00
     0.983187010E+00     0.129650473E+02     0.129787215E+02     0.127612813E+02     0.127729414E+02    -0.566068092E-01     0.285856161E+00
     0.983487750E+00     0.129965751E+02     0.130107131E+02     0.127908470E+02     0.128039879E+02    -0.563393631E-01     0.289033016E+00
     0.983785790E+00     0.130249924E+02     0.130395363E+02     0.128173415E+02     0.128319208E+02    -0.559821352E-01     0.293472986E+00
     0.984081150E+00     0.130512642E+02     0.130661532E+02     0.128417365E+02     0.128577023E+02    -0.555327423E-01     0.299242168E+00
     0.984373810E+00     0.130764495E+02     0.130916198E+02     0.128650976E+02     0.128823888E+02    -0.549891074E-01     0.306401356E+00
     0.984663780E+00     0.131017076E+02     0.131170929E+02     0.128885909E+02     0.129071372E+02    -0.543493768E-01     0.315006872E+00
     0.984951050E+00     0.131282934E+02     0.131438249E+02     0.129134778E+02     0.129332002E+02    -0.536120194E-01     0.325109061E+00
     0.985235630E+00     0.131575600E+02     0.131731668E+02     0.129411183E+02     0.129619288E+02    -0.527757526E-01     0.336753095E+00
     0.985517510E+00     0.131909540E+02     0.132065633E+02     0.129729655E+02     0.129947680E+02    -0.518396577E-01     0.349977205E+00
     0.985796700E+00     0.132300180E+02     0.132455552E+02     0.130105684E+02     0.130332587E+02    -0.508030737E-01     0.364813986E+00
     0.986073180E+00     0.132763819E+02     0.132917711E+02     0.130555634E+02     0.130790294E+02    -0.496657839E-01     0.381287575E+00
     0.986346970E+00     0.133317707E+02     0.133469348E+02     0.131096816E+02     0.131338042E+02    -0.484277554E-01     0.399417256E+00
     0.986618060E+00     0.133979907E+02     0.134128518E+02     0.131747353E+02     0.131993886E+02    -0.470894246E-01     0.419213191E+00
     0.986886440E+00     0.134769289E+02     0.134914085E+02     0.132526174E+02     0.132776692E+02    -0.456515989E-01     0.440677685E+00
     0.987152130E+00     0.135705602E+02     0.135845795E+02     0.133453081E+02     0.133706205E+02    -0.441152824E-01     0.463807705E+00
     0.987415120E+00     0.136809252E+02     0.136944053E+02     0.134548534E+02     0.134802835E+02    -0.424820005E-01     0.488589924E+00
     0.987675400E+00     0.138101314E+02     0.138229937E+02     0.135833657E+02     0.136087660E+02    -0.407536605E-01     0.515002690E+00
     0.987932980E+00     0.139603595E+02     0.139725260E+02     0.137330304E+02     0.137582497E+02    -0.389324065E-01     0.543018178E+00
     0.988187850E+00     0.141338378E+02     0.141452312E+02     0.139060799E+02     0.139309638E+02    -0.370208836E-01     0.572598293E+00
     0.988440020E+00     0.143328594E+02     0.143434037E+02     0.141048115E+02     0.141292031E+02    -0.350219524E-01     0.603699017E+00
     0.988689490E+00     0.145597585E+02     0.145693789E+02     0.143315626E+02     0.143553033E+02    -0.329388986E-01     0.636267143E+00
     0.988936250E+00     0.148168972E+02     0.148255206E+02     0.145886986E+02     0.146116290E+02    -0.307754483E-01     0.670239983E+00
     0.989180300E+00     0.151066765E+02     0.151142317E+02     0.148786232E+02     0.149005836E+02    -0.285355934E-01     0.705548106E+00
     0.989421650E+00     0.154315356E+02     0.154379536E+02     0.152037776E+02     0.152246088E+02    -0.262235611E-01     0.742115832E+00
     0.989660290E+00     0.157939045E+02     0.157991185E+02     0.155665937E+02     0.155861380E+02    -0.238440889E-01     0.779856920E+00
     0.989896220E+00     0.161962319E+02     0.162001780E+02     0.159695216E+02     0.159876233E+02    -0.214021343E-01     0.818679177E+00
     0.990129440E+00     0.166409660E+02     0.166435831E+02     0.164150102E+02     0.164315166E+02    -0.189029509E-01     0.858483311E+00
     0.990359950E+00     0.171305455E+02     0.171317755E+02     0.169054986E+02     0.169202606E+02    -0.163520727E-01     0.899163247E+00
     0.990587750E+00     0.176673907E+02     0.176671788E+02     0.174434069E+02     0.174562798E+02    -0.137552970E-01     0.940606467E+00
     0.990812840E+00     0.182538943E+02     0.182521892E+02     0.180311273E+02     0.180419716E+02    -0.111186666E-01     0.982694393E+00
     0.991035220E+00     0.188924123E+02     0.188891663E+02     0.186710145E+02     0.186796968E+02    -0.844844982E-02     0.102530280E+01
     0.991254880E+00     0.195852215E+02     0.195803908E+02     0.193653438E+02     0.193717370E+02    -0.575124392E-02     0.106830028E+01
     0.991471830E+00     0.203346027E+02     0.203281474E+02     0.201163940E+02     0.201203784E+02    -0.303358569E-02     0.111155460E+01
     0.991686070E+00     0.211427443E+02     0.211346285E+02     0.209263508E+02     0.209278145E+02    -0.302290349E-03     0.115492741E+01
     0.991897590E+00     0.220117168E+02     0.220019090E+02     0.217972817E+02     0.217961217E+02     0.243556069E-02     0.119827461E+01
