#
# Optical properties to be used by ARTDECO
#
# Used model to obtain that properties is:
 mie3
# Used material is:
 lwat
# Number of phase matrix elements :
           4
# number of wavelengths
           4
#  wlambda(microns)   nteta   Cext (microns^2)       SSA              g 
     0.550000000E+00   2800     0.697526463E+02     0.999999795E+00     0.841898766E+00
     0.190493500E+01   2800     0.799866099E+02     0.968812977E+00     0.797054568E+00
     0.194193100E+01   2800     0.804542378E+02     0.959473806E+00     0.800221082E+00
     0.198039200E+01   2800     0.809846184E+02     0.969110234E+00     0.799412927E+00
# Phase matrix
# lambda =      0.5500
#         u                 F11              F44               F21               F34
     0.323553629E+00     0.213255487E+00     0.181729047E+00     0.284632190E-01     0.316246351E-01
     0.324615639E+00     0.213934576E+00     0.182396863E+00     0.285362616E-01     0.316541163E-01
     0.325677239E+00     0.214616473E+00     0.183067453E+00     0.286095265E-01     0.316836745E-01
     0.326738430E+00     0.215301189E+00     0.183740828E+00     0.286830139E-01     0.317133097E-01
     0.327799208E+00     0.215988737E+00     0.184417002E+00     0.287567243E-01     0.317430219E-01
     0.328859574E+00     0.216679128E+00     0.185095985E+00     0.288306582E-01     0.317728113E-01
     0.329919525E+00     0.217372374E+00     0.185777790E+00     0.289048158E-01     0.318026779E-01
     0.330979060E+00     0.218068488E+00     0.186462430E+00     0.289791976E-01     0.318326217E-01
     0.332038178E+00     0.218767483E+00     0.187149916E+00     0.290538040E-01     0.318626429E-01
     0.333096878E+00     0.219469370E+00     0.187840261E+00     0.291286354E-01     0.318927416E-01
     0.334155158E+00     0.220174161E+00     0.188533478E+00     0.292036922E-01     0.319229178E-01
     0.335213017E+00     0.220881870E+00     0.189229578E+00     0.292789748E-01     0.319531717E-01
     0.336270453E+00     0.221592509E+00     0.189928575E+00     0.293544836E-01     0.319835034E-01
     0.337327466E+00     0.222306090E+00     0.190630481E+00     0.294302191E-01     0.320139130E-01
     0.338384053E+00     0.223022626E+00     0.191335308E+00     0.295061815E-01     0.320444007E-01
     0.339440214E+00     0.223742129E+00     0.192043069E+00     0.295823715E-01     0.320749664E-01
     0.340495948E+00     0.224464612E+00     0.192753777E+00     0.296587893E-01     0.321056105E-01
     0.341551252E+00     0.225190089E+00     0.193467444E+00     0.297354355E-01     0.321363330E-01
     0.342606126E+00     0.225918571E+00     0.194184084E+00     0.298123104E-01     0.321671340E-01
     0.343660568E+00     0.226650072E+00     0.194903708E+00     0.298894145E-01     0.321980136E-01
     0.344714577E+00     0.227384604E+00     0.195626331E+00     0.299667483E-01     0.322289721E-01
     0.345768151E+00     0.228122181E+00     0.196351965E+00     0.300443122E-01     0.322600094E-01
     0.346821290E+00     0.228862815E+00     0.197080622E+00     0.301221066E-01     0.322911258E-01
     0.347873991E+00     0.229606520E+00     0.197812317E+00     0.302001321E-01     0.323223213E-01
     0.348926255E+00     0.230353309E+00     0.198547062E+00     0.302783892E-01     0.323535960E-01
     0.349978078E+00     0.231103195E+00     0.199284870E+00     0.303568781E-01     0.323849500E-01
     0.351029461E+00     0.231856192E+00     0.200025755E+00     0.304355996E-01     0.324163835E-01
     0.352080401E+00     0.232612312E+00     0.200769730E+00     0.305145540E-01     0.324478964E-01
     0.353130897E+00     0.233371570E+00     0.201516808E+00     0.305937418E-01     0.324794889E-01
     0.354180949E+00     0.234133978E+00     0.202267003E+00     0.306731636E-01     0.325111610E-01
     0.355230554E+00     0.234899550E+00     0.203020328E+00     0.307528198E-01     0.325429128E-01
     0.356279711E+00     0.235668300E+00     0.203776798E+00     0.308327109E-01     0.325747443E-01
     0.357328419E+00     0.236440242E+00     0.204536425E+00     0.309128374E-01     0.326066556E-01
     0.358376677E+00     0.237215390E+00     0.205299223E+00     0.309931998E-01     0.326386466E-01
     0.359424484E+00     0.237993756E+00     0.206065206E+00     0.310737986E-01     0.326707174E-01
     0.360471837E+00     0.238775356E+00     0.206834389E+00     0.311546343E-01     0.327028680E-01
     0.361518737E+00     0.239560203E+00     0.207606784E+00     0.312357074E-01     0.327350983E-01
     0.362565180E+00     0.240348311E+00     0.208382407E+00     0.313170183E-01     0.327674084E-01
     0.363611167E+00     0.241139694E+00     0.209161270E+00     0.313985676E-01     0.327997981E-01
     0.364656695E+00     0.241934367E+00     0.209943390E+00     0.314803558E-01     0.328322675E-01
     0.365701764E+00     0.242732344E+00     0.210728778E+00     0.315623832E-01     0.328648165E-01
     0.366746372E+00     0.243533639E+00     0.211517451E+00     0.316446504E-01     0.328974450E-01
     0.367790518E+00     0.244338267E+00     0.212309423E+00     0.317271578E-01     0.329301530E-01
     0.368834200E+00     0.245146242E+00     0.213104707E+00     0.318099059E-01     0.329629404E-01
     0.369877418E+00     0.245957579E+00     0.213903319E+00     0.318928952E-01     0.329958072E-01
     0.370920169E+00     0.246772292E+00     0.214705274E+00     0.319761259E-01     0.330287532E-01
     0.371962453E+00     0.247590397E+00     0.215510585E+00     0.320595987E-01     0.330617783E-01
     0.373004268E+00     0.248411908E+00     0.216319269E+00     0.321433138E-01     0.330948825E-01
     0.374045613E+00     0.249236840E+00     0.217131340E+00     0.322272717E-01     0.331280657E-01
     0.375086487E+00     0.250065208E+00     0.217946812E+00     0.323114728E-01     0.331613278E-01
     0.376126888E+00     0.250897027E+00     0.218765702E+00     0.323959174E-01     0.331946687E-01
     0.377166815E+00     0.251732313E+00     0.219588025E+00     0.324806060E-01     0.332280884E-01
     0.378206267E+00     0.252571080E+00     0.220413795E+00     0.325655388E-01     0.332615867E-01
     0.379245242E+00     0.253413344E+00     0.221243028E+00     0.326507162E-01     0.332951636E-01
     0.380283739E+00     0.254259121E+00     0.222075740E+00     0.327361386E-01     0.333288191E-01
     0.381321757E+00     0.255108425E+00     0.222911946E+00     0.328218062E-01     0.333625530E-01
     0.382359295E+00     0.255961273E+00     0.223751662E+00     0.329077193E-01     0.333963654E-01
     0.383396350E+00     0.256817680E+00     0.224594903E+00     0.329938783E-01     0.334302563E-01
     0.384432922E+00     0.257677662E+00     0.225441686E+00     0.330802835E-01     0.334642255E-01
     0.385469010E+00     0.258541234E+00     0.226292025E+00     0.331669351E-01     0.334982731E-01
     0.386504612E+00     0.259408413E+00     0.227145938E+00     0.332538333E-01     0.335323991E-01
     0.387539727E+00     0.260279214E+00     0.228003440E+00     0.333409786E-01     0.335666036E-01
     0.388574354E+00     0.261153654E+00     0.228864548E+00     0.334283710E-01     0.336008865E-01
     0.389608491E+00     0.262031749E+00     0.229729277E+00     0.335160109E-01     0.336352479E-01
     0.390642137E+00     0.262913514E+00     0.230597643E+00     0.336038984E-01     0.336696879E-01
     0.391675290E+00     0.263798967E+00     0.231469664E+00     0.336920339E-01     0.337042066E-01
     0.392707951E+00     0.264688123E+00     0.232345355E+00     0.337804176E-01     0.337388041E-01
     0.393740116E+00     0.265580999E+00     0.233224733E+00     0.338690497E-01     0.337734805E-01
     0.394771785E+00     0.266477611E+00     0.234107814E+00     0.339579304E-01     0.338082359E-01
     0.395802956E+00     0.267377976E+00     0.234994616E+00     0.340470599E-01     0.338430705E-01
     0.396833629E+00     0.268282111E+00     0.235885154E+00     0.341364386E-01     0.338779844E-01
     0.397863801E+00     0.269190032E+00     0.236779446E+00     0.342260666E-01     0.339129778E-01
     0.398893472E+00     0.270101756E+00     0.237677509E+00     0.343159441E-01     0.339480509E-01
     0.399922641E+00     0.271017300E+00     0.238579359E+00     0.344060715E-01     0.339832040E-01
     0.400951305E+00     0.271936682E+00     0.239485013E+00     0.344964490E-01     0.340184371E-01
     0.401979464E+00     0.272859917E+00     0.240394488E+00     0.345870767E-01     0.340537505E-01
     0.403007117E+00     0.273787023E+00     0.241307801E+00     0.346779551E-01     0.340891445E-01
     0.404034261E+00     0.274718017E+00     0.242224971E+00     0.347690843E-01     0.341246193E-01
     0.405060897E+00     0.275652916E+00     0.243146013E+00     0.348604647E-01     0.341601751E-01
     0.406087022E+00     0.276591739E+00     0.244070945E+00     0.349520965E-01     0.341958122E-01
     0.407112635E+00     0.277534501E+00     0.244999784E+00     0.350439801E-01     0.342315307E-01
     0.408137735E+00     0.278481221E+00     0.245932548E+00     0.351361157E-01     0.342673310E-01
     0.409162321E+00     0.279431915E+00     0.246869255E+00     0.352285036E-01     0.343032133E-01
     0.410186392E+00     0.280386603E+00     0.247809922E+00     0.353211442E-01     0.343391778E-01
     0.411209945E+00     0.281345301E+00     0.248754566E+00     0.354140379E-01     0.343752247E-01
     0.412232980E+00     0.282308026E+00     0.249703206E+00     0.355071850E-01     0.344113543E-01
     0.413255496E+00     0.283274798E+00     0.250655859E+00     0.356005858E-01     0.344475668E-01
     0.414277490E+00     0.284245633E+00     0.251612543E+00     0.356942407E-01     0.344838624E-01
     0.415298963E+00     0.285220551E+00     0.252573276E+00     0.357881501E-01     0.345202412E-01
     0.416319912E+00     0.286199567E+00     0.253538076E+00     0.358823144E-01     0.345567034E-01
     0.417340337E+00     0.287182702E+00     0.254506962E+00     0.359767339E-01     0.345932493E-01
     0.418360236E+00     0.288169973E+00     0.255479950E+00     0.360714091E-01     0.346298790E-01
     0.419379607E+00     0.289161399E+00     0.256457061E+00     0.361663404E-01     0.346665925E-01
     0.420398450E+00     0.290156998E+00     0.257438311E+00     0.362615282E-01     0.347033901E-01
     0.421416763E+00     0.291156787E+00     0.258423720E+00     0.363569728E-01     0.347402718E-01
     0.422434545E+00     0.292160787E+00     0.259413306E+00     0.364526748E-01     0.347772377E-01
     0.423451795E+00     0.293169016E+00     0.260407087E+00     0.365486345E-01     0.348142878E-01
     0.424468511E+00     0.294181492E+00     0.261405083E+00     0.366448523E-01     0.348514222E-01
     0.425484692E+00     0.295198234E+00     0.262407313E+00     0.367413287E-01     0.348886409E-01
     0.426500337E+00     0.296219261E+00     0.263413794E+00     0.368380640E-01     0.349259440E-01
     0.427515445E+00     0.297244593E+00     0.264424547E+00     0.369350587E-01     0.349633314E-01
     0.428530014E+00     0.298274247E+00     0.265439590E+00     0.370323132E-01     0.350008030E-01
     0.429544042E+00     0.299308245E+00     0.266458943E+00     0.371298277E-01     0.350383589E-01
     0.430557530E+00     0.300346604E+00     0.267482625E+00     0.372276028E-01     0.350759990E-01
     0.431570474E+00     0.301389345E+00     0.268510656E+00     0.373256388E-01     0.351137232E-01
     0.432582875E+00     0.302436487E+00     0.269543055E+00     0.374239361E-01     0.351515314E-01
     0.433594731E+00     0.303488049E+00     0.270579841E+00     0.375224949E-01     0.351894235E-01
     0.434606040E+00     0.304544052E+00     0.271621035E+00     0.376213156E-01     0.352273994E-01
     0.435616802E+00     0.305604515E+00     0.272666657E+00     0.377203986E-01     0.352654591E-01
     0.436627014E+00     0.306669458E+00     0.273716725E+00     0.378197441E-01     0.353036023E-01
     0.437636677E+00     0.307738902E+00     0.274771262E+00     0.379193524E-01     0.353418289E-01
     0.438645787E+00     0.308812866E+00     0.275830287E+00     0.380192238E-01     0.353801389E-01
     0.439654346E+00     0.309891371E+00     0.276893820E+00     0.381193585E-01     0.354185320E-01
     0.440662349E+00     0.310974437E+00     0.277961881E+00     0.382197568E-01     0.354570082E-01
     0.441669798E+00     0.312062085E+00     0.279034492E+00     0.383204188E-01     0.354955673E-01
     0.442676690E+00     0.313154335E+00     0.280111674E+00     0.384213447E-01     0.355342093E-01
     0.443683024E+00     0.314251209E+00     0.281193446E+00     0.385225348E-01     0.355729339E-01
     0.444688799E+00     0.315352726E+00     0.282279830E+00     0.386239892E-01     0.356117412E-01
     0.445694014E+00     0.316458909E+00     0.283370847E+00     0.387257080E-01     0.356506309E-01
     0.446698667E+00     0.317569778E+00     0.284466518E+00     0.388276913E-01     0.356896031E-01
     0.447702757E+00     0.318685354E+00     0.285566865E+00     0.389299393E-01     0.357286577E-01
     0.448706283E+00     0.319805659E+00     0.286671909E+00     0.390324520E-01     0.357677945E-01
     0.449709243E+00     0.320930714E+00     0.287781671E+00     0.391352295E-01     0.358070137E-01
     0.450711636E+00     0.322060541E+00     0.288896174E+00     0.392382719E-01     0.358463152E-01
     0.451713462E+00     0.323195161E+00     0.290015438E+00     0.393415792E-01     0.358856990E-01
     0.452714718E+00     0.324334596E+00     0.291139486E+00     0.394451514E-01     0.359251651E-01
     0.453715404E+00     0.325478868E+00     0.292268339E+00     0.395489887E-01     0.359647136E-01
     0.454715518E+00     0.326628000E+00     0.293402021E+00     0.396530910E-01     0.360043445E-01
     0.455715059E+00     0.327782012E+00     0.294540552E+00     0.397574583E-01     0.360440580E-01
     0.456714026E+00     0.328940927E+00     0.295683956E+00     0.398620907E-01     0.360838542E-01
     0.457712417E+00     0.330104768E+00     0.296832254E+00     0.399669881E-01     0.361237332E-01
     0.458710231E+00     0.331273557E+00     0.297985469E+00     0.400721505E-01     0.361636952E-01
     0.459707467E+00     0.332447317E+00     0.299143624E+00     0.401775781E-01     0.362037403E-01
     0.460704124E+00     0.333626069E+00     0.300306741E+00     0.402832707E-01     0.362438688E-01
     0.461700200E+00     0.334809838E+00     0.301474844E+00     0.403892284E-01     0.362840809E-01
     0.462695695E+00     0.335998645E+00     0.302647954E+00     0.404954513E-01     0.363243768E-01
     0.463690606E+00     0.337192513E+00     0.303826095E+00     0.406019392E-01     0.363647568E-01
     0.464684933E+00     0.338391466E+00     0.305009291E+00     0.407086924E-01     0.364052211E-01
     0.465678674E+00     0.339595526E+00     0.306197563E+00     0.408157107E-01     0.364457701E-01
     0.466671829E+00     0.340804718E+00     0.307390936E+00     0.409229943E-01     0.364864040E-01
     0.467664395E+00     0.342019063E+00     0.308589432E+00     0.410305432E-01     0.365271231E-01
     0.468656372E+00     0.343238586E+00     0.309793075E+00     0.411383576E-01     0.365679277E-01
     0.469647759E+00     0.344463309E+00     0.311001889E+00     0.412464374E-01     0.366088181E-01
     0.470638553E+00     0.345693257E+00     0.312215898E+00     0.413547828E-01     0.366497947E-01
     0.471628754E+00     0.346928454E+00     0.313435124E+00     0.414633938E-01     0.366908577E-01
     0.472618362E+00     0.348168922E+00     0.314659591E+00     0.415722707E-01     0.367320075E-01
     0.473607373E+00     0.349414686E+00     0.315889324E+00     0.416814136E-01     0.367732443E-01
     0.474595788E+00     0.350665769E+00     0.317124347E+00     0.417908226E-01     0.368145685E-01
     0.475583604E+00     0.351922197E+00     0.318364683E+00     0.419004978E-01     0.368559804E-01
